v0,Cycle,Smoother,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,V,F,Jacobi,ColorGS,Line,ZebraLine,Cost,Cache
True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,100,5365
True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,100,7202
True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,True,True,100,7014
True,True,True,True,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,True,True,100,3225
True,True,True,True,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,100,3748
True,True,True,True,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,100,4509
True,True,True,True,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,True,100,6545
True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,True,100,6965
True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,100,4775
True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,100,6696
True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,True,True,100,612
True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,100,2201
True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,100,1497
True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,100,1180
True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,100,3813
True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,100,640
True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,100,5654
True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,100,5000
True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,100,7482
True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,100,2430
True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,100,591
True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,100,4787
True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,100,5563
True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,100,108
True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,100,7721
True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,100,6572
True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,100,6061
True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,100,4390
True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,100,3585
True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,100,2653
True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,100,5728
True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,True,False,False,True,True,100,612
True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,100,4962
True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,100,654
True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,True,False,False,True,True,100,1384
True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,True,True,100,5782
True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,100,5336
True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,100,7506
True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,True,True,100,6647
True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,100,1335
True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,100,7246
